ID	n_rate	c_rate	g_rate	l_rate	l2_rate	taeGut_0	taeGut_1	taeGut_2	taeGut_3	ficAlb_0	ficAlb_1	ficAlb_2	ficAlb_3	pseHum_0	pseHum_1	pseHum_2	pseHum_3	corBra_0	corBra_1	corBra_2	corBra_3	melUnd_0	melUnd_1	melUnd_2	melUnd_3	falPer_0	falPer_1	falPer_2	falPer_3	picPub_0	picPub_1	picPub_2	picPub_3	lepDis_0	lepDis_1	lepDis_2	lepDis_3	halLeu_0	halLeu_1	halLeu_2	halLeu_3	aptFor_0	aptFor_1	aptFor_2	aptFor_3	pygAde_0	pygAde_1	pygAde_2	pygAde_3	fulGla_0	fulGla_1	fulGla_2	fulGla_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	balReg_0	balReg_1	balReg_2	balReg_3	chaVoc_0	chaVoc_1	chaVoc_2	chaVoc_3	calAnn_0	calAnn_1	calAnn_2	calAnn_3	chaPel_0	chaPel_1	chaPel_2	chaPel_3	cucCan_0	cucCan_1	cucCan_2	cucCan_3	colLiv_0	colLiv_1	colLiv_2	colLiv_3	mesUni_0	mesUni_1	mesUni_2	mesUni_3	galGal_0	galGal_1	galGal_2	galGal_3	melGal_0	melGal_1	melGal_2	melGal_3	anaPla_0	anaPla_1	anaPla_2	anaPla_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	allMis_0	allMis_1	allMis_2	allMis_3	allSin_0	allSin_1	allSin_2	allSin_3	croPor_0	croPor_1	croPor_2	croPor_3	gavGan_0	gavGan_1	gavGan_2	gavGan_3	chrPic_0	chrPic_1	chrPic_2	chrPic_3	cheMyd_0	cheMyd_1	cheMyd_2	cheMyd_3	anoCar_0	anoCar_1	anoCar_2	anoCar_3	taeGut.ficAlb_0	taeGut.ficAlb_1	taeGut.ficAlb_2	taeGut.ficAlb_3	taeGut.pseHum_0	taeGut.pseHum_1	taeGut.pseHum_2	taeGut.pseHum_3	taeGut.corBra_0	taeGut.corBra_1	taeGut.corBra_2	taeGut.corBra_3	taeGut.melUnd_0	taeGut.melUnd_1	taeGut.melUnd_2	taeGut.melUnd_3	taeGut.falPer_0	taeGut.falPer_1	taeGut.falPer_2	taeGut.falPer_3	picPub.lepDis_0	picPub.lepDis_1	picPub.lepDis_2	picPub.lepDis_3	picPub.halLeu_0	picPub.halLeu_1	picPub.halLeu_2	picPub.halLeu_3	taeGut.picPub_0	taeGut.picPub_1	taeGut.picPub_2	taeGut.picPub_3	aptFor.pygAde_0	aptFor.pygAde_1	aptFor.pygAde_2	aptFor.pygAde_3	aptFor.fulGla_0	aptFor.fulGla_1	aptFor.fulGla_2	aptFor.fulGla_3	aptFor.nipNip_0	aptFor.nipNip_1	aptFor.nipNip_2	aptFor.nipNip_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	balReg.chaVoc_0	balReg.chaVoc_1	balReg.chaVoc_2	balReg.chaVoc_3	taeGut.balReg_0	taeGut.balReg_1	taeGut.balReg_2	taeGut.balReg_3	calAnn.chaPel_0	calAnn.chaPel_1	calAnn.chaPel_2	calAnn.chaPel_3	calAnn.cucCan_0	calAnn.cucCan_1	calAnn.cucCan_2	calAnn.cucCan_3	taeGut.calAnn_0	taeGut.calAnn_1	taeGut.calAnn_2	taeGut.calAnn_3	colLiv.mesUni_0	colLiv.mesUni_1	colLiv.mesUni_2	colLiv.mesUni_3	taeGut.colLiv_0	taeGut.colLiv_1	taeGut.colLiv_2	taeGut.colLiv_3	galGal.melGal_0	galGal.melGal_1	galGal.melGal_2	galGal.melGal_3	galGal.anaPla_0	galGal.anaPla_1	galGal.anaPla_2	galGal.anaPla_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3	allMis.allSin_0	allMis.allSin_1	allMis.allSin_2	allMis.allSin_3	croPor.gavGan_0	croPor.gavGan_1	croPor.gavGan_2	croPor.gavGan_3	allMis.croPor_0	allMis.croPor_1	allMis.croPor_2	allMis.croPor_3	taeGut.allMis_0	taeGut.allMis_1	taeGut.allMis_2	taeGut.allMis_3	chrPic.cheMyd_0	chrPic.cheMyd_1	chrPic.cheMyd_2	chrPic.cheMyd_3	taeGut.chrPic_0	taeGut.chrPic_1	taeGut.chrPic_2	taeGut.chrPic_3	taeGut.anoCar_0	taeGut.anoCar_1	taeGut.anoCar_2	taeGut.anoCar_3
mCE674971	0.835275	0.181563	0.265403	0.0757022	0	0	0	0.997111	0.00288889	0	0	1	0	0	0	0.999	0.001	0	0	0.999222	0.000777778	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	0.995333	0.00466667	0	0	0.996667	0.00333333	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.985222	0.0147778	0	0	1	0	0	0	0.00111111	0.998889	0	0	0.924222	0.0757778	0	0	0.999889	0.000111111	0	0	1	0	0	0	0.976333	0.0236667	0	0	0.999889	0.000111111	0	0	0.992111	0.00788889	0	0	0.999889	0.000111111	0	0	0.846111	0.153889	0	0	0.853222	0.146778	0	0	0.943556	0.0564444	0	0	0.000222222	0.999778	0	0	0	1	0	0	0.972444	0.0275556	0	0	0.978667	0.0213333	0	0	0.999333	0.000666667	0	0	0.798	0.202	0	0	1	0	0	0	1	0	0	0	0.000111111	0.999889	0	0	0.000222222	0.999778	0	0.140111	0.859889	0	0	0.216	0.784	0	0	0.633	0.367	0	0	0.766	0.234	0	0	0.997	0.003	0	0	0.999778	0.000222222	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.985111	0.0148889	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.902333	0.0976667	0	0	0.975111	0.0248889	0	0	0.000666667	0.999333	0	0	0.976111	0.0238889	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.236556	0.763444	0	0	0.917	0.083	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
mCE676983	5.52692	0.327547	0.46833	0.0381627	0	0	0.015	0.924444	0.0605556	0	0.014	0.973667	0.0123333	0	0.00544444	0.994444	0.000111111	0	0.0125556	0.987	0.000444444	0	0.00155556	0.998444	0	0	0.144	0.855111	0.000888889	0	0.0132222	0.986778	0	0	0.0312222	0.968556	0.000222222	0	0.0184444	0.981556	0	0	0.134	0.859667	0.00633333	0	0.129222	0.865222	0.00555556	0	0.210333	0.783444	0.00622222	0	0.0725556	0.927333	0.000111111	0	0.237556	0.748333	0.0141111	0	0.111778	0.888111	0.000111111	0	0.004	0.996	0	0	0.00177778	0.998222	0	0	0.002	0.998	0	0	0.179556	0.819889	0.000555556	0	0.0414444	0.958556	0	0	0.155889	0.842889	0.00122222	0	0.120333	0.879556	0.000111111	0	0.048	0.952	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.992	0.008	0	0	0.971444	0.0285556	0	0.00988889	0.971556	0.0185556	0	0.0135556	0.829667	0.156778	0	0.000444444	0.999556	0	0	0.000666667	0.949889	0.0494444	0	0	1	0	0	0	1	0	0	0.0136667	0.785667	0.200667	0	0.0225556	0.977444	0	0	0.194222	0.805778	0	0	0.189889	0.810111	0	0	0.165111	0.834889	0	0	0.170444	0.829556	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.015	0.976333	0.00866667	0	0.015	0.985	0	0	0.0154444	0.984556	0	0	0.0326667	0.967333	0	0	0.158556	0.841444	0	0	0.0384444	0.961556	0	0	0.069	0.931	0	0	0.180222	0.819778	0	0	0.226556	0.768556	0.00488889	0	0.234889	0.763111	0.002	0	0.241556	0.758333	0.000111111	0	0.248	0.752	0	0	0.241889	0.758	0.000111111	0	0.258556	0.741444	0	0	0.00844444	0.991556	0	0	0.0515556	0.948444	0	0	0.267667	0.732333	0	0	0.196222	0.803778	0	0	0.300667	0.699333	0	0	0.189111	0.810889	0	0	0.221556	0.778444	0	0	0.375	0.625	0	0	0	0	1	0	0	0	1	0	0	0.994778	0.00522222	0	0	0.995222	0.00477778	0	0.017	0.980444	0.00255556	0	0.0207778	0.977556	0.00166667	0	0.000888889	0.999111	0	0	0.000555556	0.999444	0	0	0.00177778	0.998222	0	0	0.0166667	0.983333	0	0	0.041	0.959	0	0	0.122667	0.877333	0	0	0.865111	0.134889	0	0	0.334222	0.665778	0	0	0.320333	0.679667	0	0	0.818	0.182	0	0	0.986556	0.0134444	0	1	0	0	0	1	0	0	0	1	0	0	0
mCE680885	1.12676	0.224516	0.591282	0.0832831	0	0	0	0.943778	0.0562222	0	0	0.999667	0.000333333	0	0	0.998556	0.00144444	0	0	0.936111	0.0638889	0	0	0.999444	0.000555556	0	0	1	0	0	0	1	0	0	0	0.995667	0.00433333	0	0	0.998556	0.00144444	0	0	0.965444	0.0345556	0	0	0.759333	0.240667	0	0	0.976889	0.0231111	0	0	0.999111	0.000888889	0	0	0.966444	0.0335556	0	0	0.999333	0.000666667	0	0	0.999556	0.000444444	0	0	0.913111	0.0868889	0	0	0.945667	0.0543333	0	0	0.999889	0.000111111	0	0	0.987	0.013	0	0	0.998889	0.00111111	0	0	0.994111	0.00588889	0	0	1	0	0	0	0.00155556	0.998444	0	0	0.00144444	0.998556	0	0	0.00144444	0.998556	0	0	0	1	0	0	0	1	0	0	0.0252222	0.974778	0	0	0.0234444	0.976556	0	0	0.893556	0.106444	0	0	0.940889	0.0591111	0	0	0.000111111	0.999889	0	0	0.326556	0.673444	0	0	0.363444	0.636556	0	0	0.001	0.999	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.985333	0.0146667	0	0	0.996889	0.00311111	0	0	1	0	0	0	1	0	0	0	0.999667	0.000333333	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	0.00155556	0.998444	0	0	0.00155556	0.998444	0	0	0	1	0	0	0.00711111	0.992889	0	0	0.0261111	0.973889	0	0	0.118222	0.881778	0	0	0.941778	0.0582222	0	0	0.332111	0.667889	0	0	0.943111	0.0568889	0	0	0.943556	0.0564444	0	0	0.948	0.052	0	0	0.980111	0.0198889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.244889	0.755111	0
mCE689046	5.00514	0.331683	0.599767	0.0359653	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0.000555556	0.999444	0	0	0.000777778	0.999222	0	0	0.00111111	0.998778	0.000111111	0	0.000111111	0.999889	0	0	0.000555556	0.999444	0	0	0.000444444	0.997778	0.00177778	0	0.000444444	0.998444	0.00111111	0	0.001	0.998889	0.000111111	0	0.00188889	0.997778	0.000333333	0	0.000222222	0.999778	0	0	0.000222222	0.999778	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000777778	0.999222	0	0	0.00766667	0.992333	0	1	0.0594444	0.227	0.713556	0	0	0.999889	0.000111111	0	0.000444444	0.994222	0.00533333	0	0.000444444	0.999556	0	0	0	0.966889	0.0331111	0	0	0.969	0.031	0	0	0.987	0.013	0	0	0	1	0	0	0	1	0	0.000444444	0.988778	0.0107778	0	0.000666667	0.990667	0.00866667	0	0.000333333	0.999667	0	0	0.000444444	0.992111	0.00744444	0	0.000111111	0.999889	0	0	0	1	0	0	0.00144444	0.998556	0	0	0.00111111	0.998889	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.0337778	0.966222	0	0	0.0276667	0.972333	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000555556	0.999444	0	0	0.00111111	0.998889	0	0	0.00122222	0.998778	0	0	0.00144444	0.998556	0	0	0.002	0.998	0	0	0.001	0.999	0	0	0.00155556	0.998444	0	0	0.00277778	0.997222	0	0	0.004	0.996	0	0	0.00166667	0.998333	0	0	0.00711111	0.992889	0	0	0.00188889	0.998111	0	0	0.005	0.995	0	0	0.022	0.978	0	0	0.0598889	0.940111	0	0	0.0722222	0.927778	0	0	0.000555556	0.999444	0	0	0.00488889	0.995111	0	0	0.0766667	0.923333	0	0	0	0.993111	0.00688889	0	0	1	0	0	0	0	1	0	0	1	0	0	0.000666667	0.999333	0	0	0.00122222	0.998778	0	0	0.000555556	0.999444	0	0	0.000444444	0.999556	0	0	0.000777778	0.999222	0	0	0.002	0.998	0	0	0.00355556	0.996444	0	0	0.0114444	0.988556	0	0	0.197	0.803	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.165556	0.834444	0	0	0.505	0.495	0	1	0	0	0
mCE692602	6.59736	0.219881	0.265325	0.02421	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.970556	0.0294444	0	0	1	0	0	0	0.997444	0.00255556	0	0	0.998222	0.00177778	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.996444	0.00355556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.976	0.024	0	0	0.917778	0.0822222	0	0	0.954	0.046	0	0	0.992111	0.00788889	0	0	0.278333	0.721667	0	0	0.033	0.967	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.999333	0.000666667	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
mCE698557	6.57518	0.166978	0.144429	0.0350222	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.566333	0.431667	0.002	0	0.564778	0.434444	0.000777778	0	0.933889	0.0661111	0	0	0	1	0	0	0	0	1	0	0.698778	0.301222	0	0	0.675667	0.324333	0	0	0.839111	0.160889	0	0	1	0	0	0	0.999556	0.000444444	0	0	1	0	0	0	0.908111	0.0918889	0	0	0.0678889	0.932111	0	0	0.854889	0.145111	0	0	0.999111	0.000888889	0	0	0.972333	0.0276667	0	0	0.977444	0.0225556	0	0	0.998333	0.00166667	0	0	0.999556	0.000444444	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.000333333	0.999667	0	0	0.0848889	0.915111	0	0	0.685333	0.314667	0	0	0.999778	0.000222222	0	0	0	1	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.995111	0.00488889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
mCE699427	2.52342	0.370105	0.586551	0.0930449	0	0	0	0.998889	0.00111111	0	0	0.998222	0.00177778	0	0	0.999222	0.000777778	0	0	0.998667	0.00133333	0	0	0.999778	0.000222222	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.996333	0.00366667	0	0	0.999667	0.000333333	0	0	0.985889	0.0141111	0	0	0.991667	0.00833333	0	0	0.982556	0.0174444	0	0	0.998444	0.00155556	0	0	0.999889	0.000111111	0	0	0.999556	0.000444444	0	0	0.286111	0.713889	0	0	1	0	0	0	0.999444	0.000555556	0	0	1	0	0	0	1	0	0	0	0.882	0.118	0	0	0.898778	0.101222	0	0	1	0	0	0	0.893556	0.106444	0	0	0.896444	0.103556	0	0	0.771889	0.228111	0	0	0.988	0.012	0	0	0.402667	0.597333	0	0	0.393222	0.606778	0	0	0.958778	0.0412222	0	0	0.385222	0.614778	0	0	0.223	0.777	0	0	0.713444	0.286556	0	0	0.997667	0.00233333	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00733333	0.992667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999	0.001	0	0	0.999667	0.000333333	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	0.965	0.035	0	0	0.995222	0.00477778	0	0	0.998667	0.00133333	0	0	0.999444	0.000555556	0	0	0.995111	0.00488889	0	0	0.999444	0.000555556	0	0	0.658111	0.341889	0	0	0.997667	0.00233333	0	0	0.997667	0.00233333	0	0	0.998111	0.00188889	0	0	0.999444	0.000555556	0	0	0.999556	0.000444444	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.00255556	0.997444	0	0	0.255222	0.744778	0
mCE702598	6.12762	0.353147	0.522634	0.0655228	0	0	0.000222222	0.999778	0	0	0.000111111	0.999889	0	0	0.000555556	0.93	0.0694444	0	0.000333333	0.999667	0	0	0.001	0.999	0	0	0.000555556	0.999333	0.000111111	0	0.000888889	0.999111	0	0	0.00633333	0.991556	0.00211111	0	0.00944444	0.990222	0.000333333	0	0.00155556	0.995333	0.00311111	0	0.00177778	0.996667	0.00155556	0	0.00188889	0.998111	0	0	0.0125556	0.986556	0.000888889	0	0.00255556	0.997444	0	0	0.00477778	0.995222	0	0	0.0388889	0.961111	0	0	0.0406667	0.959333	0	0	0.00822222	0.991778	0	0	0.00644444	0.993556	0	0	0.0137778	0.986222	0	0	0.0455556	0.952111	0.00233333	0	0.0162222	0.983556	0.000222222	0	0.0491111	0.950889	0	0	0.006	0.857889	0.136111	0	0.00733333	0.854222	0.138444	0	0.00888889	0.921	0.0701111	0	0	0.635111	0.364889	0	0	0	1	0	0.0361111	0.150444	0.813444	0	0.0252222	0.947556	0.0272222	0	0	1	0	0	0	0.874222	0.125778	0	0	1	0	0	0	0.999778	0.000222222	0	0	0	1	0	0.325222	0.673556	0.00122222	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.000333333	0.999667	0	0	0.001	0.999	0	0	0.00144444	0.998556	0	0	0.00177778	0.998222	0	0	0.00377778	0.996222	0	0	0.00744444	0.992556	0	0	0.0115556	0.988444	0	0	0.0137778	0.986222	0	0	0.00311111	0.996889	0	0	0.00566667	0.994333	0	0	0.015	0.985	0	0	0.0226667	0.977333	0	0	0.0127778	0.987222	0	0	0.036	0.964	0	0	0.0541111	0.945889	0	0	0.0588889	0.941111	0	0	0.0794444	0.920556	0	0	0.0311111	0.968889	0	0	0.125222	0.874778	0	0	0.0557778	0.944222	0	0	0.117889	0.882111	0	0	0.286556	0.713444	0	0	0.00933333	0.92	0.0706667	0	0.0148889	0.983556	0.00155556	0	0	0.984778	0.0152222	0	0.0238889	0.975778	0.000333333	0	0.0384444	0.958556	0.003	0	0.0581111	0.941667	0.000222222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.112111	0.887889	0	0	0.412333	0.587667	0	0	0.649667	0.350333	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
mCE707900	2.82693	0.311473	0.60649	0.0412965	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.996667	0.00333333	0	0	0.998222	0.00177778	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999667	0.000333333	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.999778	0.000222222	0	0	1	0	0	0	0.952778	0.0472222	0	0	0.953778	0.0462222	0	0	0.979111	0.0208889	0	0	0.956667	0.0433333	0	0	0.904333	0.0956667	0	0	0.005	0.995	0	0	0.00344444	0.996556	0	0	0.999667	0.000333333	0	0	0.984667	0.0153333	0	0	0.996222	0.00377778	0	0	1	0	0	0	0.967333	0.0326667	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.983111	0.0168889	0	0	0.991778	0.00822222	0	0	0.972111	0.0278889	0	0	0.992	0.008	0	0	0.005	0.995	0	0	0.992889	0.00711111	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.253444	0.746556	0
mCE715822	7.3497	0.340977	0.361886	0.024924	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.993444	0.00655556	0	0	0.994556	0.00544444	0	0	0.992333	0.00766667	0	0	1	0	0	0	0.998778	0.00122222	0	0	0	1	0	0	0.997556	0.00244444	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.711889	0.288111	0	0	0.735333	0.264667	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.024	0.976	0	0	0.745778	0.254222	0	0	0.812889	0.187111	0	1	0	0	0
